emp_no,first_name,last_name,dept_name
268042,Sangeeta,Vadhan,Production
268054,Tonia,Demos,Development
268055,Shahid,Kornyak,Customer Service
268055,Shahid,Kornyak,Marketing
268056,Lucian,Speek,Development
268058,Perla,Kusakari,Customer Service
268060,Mack,Swen,Development
268070,Khoa,Jumpertz,Sales
268075,Jongsuk,Harllee,Marketing
268076,Sachar,Huttel,Development
268079,Toshimori,Papsdorf,Quality Management
268088,Joydip,Biros,Finance
268090,Seongbae,Panwar,Marketing
268090,Seongbae,Panwar,Human Resources
268091,Sergi,Brendel,Development
268094,Phule,Picci,Marketing
268108,Yonghong,Nitsche,Development
268109,Cristinel,Hanabata,Quality Management
268113,Uzi,Weedon,Production
268118,Mohua,Birta,Quality Management
268129,Yifei,Merle,Development
268133,Leszek,Zizka,Development
268138,Changho,Miara,Sales
268139,Ramachenga,Fritzsche,Production
268141,Navid,Scharstein,Development
268141,Navid,Scharstein,Production
268142,Baocai,Brendel,Quality Management
268143,Arto,Roohalamini,Sales
268144,Shounak,Gammage,Production
268145,Adas,Koblick,Production
268147,Shao,Asrin,Production
268149,Eirik,Spinelli,Production
268164,Shahaf,Sambasivam,Human Resources
268179,Lansing,Ratnaker,Marketing
268180,Alois,Baca,Development
268189,Fox,Jumpertz,Customer Service
268195,Neven,Weisert,Finance
268195,Neven,Weisert,Sales
268201,Jungsoon,Chelton,Production
268203,Gunilla,Zschoche,Quality Management
268205,Jinpo,Krzyzanowski,Quality Management
268207,Nigel,Baalen,Sales
268211,Sverrir,Jansch,Sales
268218,Xiping,Maliniak,Human Resources
268219,Marsha,Khamsi,Production
268225,Constantijn,Wolniewicz,Development
268227,Arif,Showalter,Customer Service
268230,Mona,Setiz,Development
268230,Mona,Setiz,Research
268240,Adit,Skrikant,Production
268250,Mandell,Callaway,Sales
268250,Mandell,Callaway,Marketing
268256,Marla,Gire,Marketing
268264,Joydip,Peyn,Production
268267,Nahid,Vandervoorde,Customer Service
268268,Jamaludin,Gonthier,Development
268273,Teruyuki,Denti,Development
268275,Kristine,Kobuchi,Development
268277,Shugo,Beilner,Quality Management
268281,Yaghout,Jakobus,Finance
268282,Constantino,Langford,Development
268294,Weiye,Ressouche,Development
268307,Mana,Schiettecatte,Quality Management
268310,Persi,Ghalwash,Development
268312,Tsvetan,Kaiser,Development
268313,Arlette,Showalter,Sales
268314,Arie,Terlouw,Finance
268316,Rosalie,Minakawa,Quality Management
268321,Qunsheng,Lanzelotte,Development
268324,Leandro,Merlo,Quality Management
268337,Hinrich,Openshaw,Production
268339,Sigeru,Jonsson,Development
268339,Sigeru,Jonsson,Production
268349,Aleksander,Pelc,Production
268351,Mingzeng,Rahimi,Production
268352,Candido,Felcyn,Customer Service
268353,Bernardo,Bellmore,Marketing
268355,Gregory,Petereit,Sales
268357,Jiann,Birke,Finance
268357,Jiann,Birke,Human Resources
268359,Sakthirel,Byoun,Sales
268361,Kristof,Kruskal,Customer Service
268365,Hinrich,Ossenbruggen,Research
268366,Jaques,Moffat,Development
268369,Teiji,Porenta,Production
268381,Gennady,Greenaway,Production
268384,Aruna,Kambil,Marketing
268386,Jiong,Bardell,Development
268388,Takanari,Pietrzykowski,Research
268388,Takanari,Pietrzykowski,Development
268391,Fumiya,Fritzsche,Development
268393,Ung,Garigliano,Customer Service
268403,Muzhong,Llado,Quality Management
268405,Keiichiro,Penz,Development
268407,Yongdong,Madeira,Research
268408,Shahar,Brendel,Research
268408,Shahar,Brendel,Production
268416,Mahendra,Ermel,Customer Service
268419,Constantino,Champarnaud,Finance
268420,Maren,Macedo,Production
268421,Toshimitsu,Uludag,Human Resources
268424,Jessie,Wynblatt,Research
268430,Erez,Avouris,Development
268436,Phuoc,Onuegbe,Development
268440,Ashish,Ressouche,Marketing
268441,Shuzo,Baaleh,Human Resources
268445,Phuoc,Waschkowski,Development
268447,Denis,Shackel,Production
268452,Renny,Picht,Quality Management
268455,Vishwani,Selvestrel,Research
268462,Jackson,Chenoweth,Development
268465,Zhilian,Riefers,Sales
268466,Youngkon,Baer,Research
268466,Youngkon,Baer,Development
268468,Seongbin,Ranze,Development
268469,Christ,Chaudhuri,Human Resources
268474,Sastry,Ghandeharizadeh,Sales
268475,Eldridge,Dredge,Development
268475,Eldridge,Dredge,Research
268483,Zita,Mayerwieser,Human Resources
268485,Visit,Wielonsky,Production
268486,Fumino,Pews,Development
268487,Gay,Kaelbling,Sales
268489,Zita,Fontan,Human Resources
268492,Marie,Flowers,Production
268494,Ramachenga,Azadmanesh,Customer Service
268498,Ziya,Setlzner,Marketing
268499,Heping,Staudhammer,Production
268500,Yaghout,Weedman,Human Resources
268501,Xiadong,Ariola,Marketing
268507,Tadahiro,Rajaraman,Quality Management
268509,Chrisa,Cardazo,Production
268513,Alenka,Macedo,Production
268518,Arif,Gihr,Customer Service
268523,Ghassan,Foong,Research
268527,Muzhong,Zucker,Marketing
268530,Aria,Mayerwieser,Development
268539,Nikolaos,Atchley,Quality Management
268541,Goh,Rettelbach,Finance
268544,Howell,Backhouse,Human Resources
268548,Mahendra,Spieker,Sales
268550,Jaihie,Zaiane,Development
268555,Rildo,Kornyak,Development
268561,Thanasis,Thummel,Customer Service
268569,Remmert,Sifakis,Finance
268574,Koldo,Dredge,Production
268580,Lucien,Matzov,Development
268585,Kazuyasu,Monkewich,Production
268596,Matk,Demian,Marketing
268603,Dietrich,Farrag,Development
268607,Larisa,Collette,Development
268608,Nechama,Ouhyoung,Sales
268613,Tadahiko,Cherinka,Production
268615,Lansing,Koshiba,Research
268616,Conal,Adachi,Quality Management
268620,Leszek,Kossowski,Sales
268624,Fay,Erev,Production
268626,Djenana,Rabejac,Production
268633,Kshitij,Litecky,Development
268638,Janalee,Gien,Human Resources
268644,Chandrasekaran,Diderrich,Sales
268650,Jaques,Willoner,Research
268650,Jaques,Willoner,Development
268655,Yahiko,Mandell,Quality Management
268656,Gaetan,Copas,Sales
268659,Pradeep,Weedon,Marketing
268661,Mohammad,Zaccaria,Sales
268661,Mohammad,Zaccaria,Customer Service
268665,Hyuckchul,Panwar,Development
268677,Odinaldo,Heemskerk,Quality Management
268678,Xiaoqiang,Tsukune,Marketing
268681,Macha,Emiris,Sales
268690,Martial,Emiris,Finance
268697,Patricio,Chorvat,Marketing
268698,Hercules,Streng,Customer Service
268698,Hercules,Streng,Development
268699,Nadjib,Azadmanesh,Customer Service
268701,Jiang,Segond,Production
268702,Rosine,Hennings,Development
268706,Berthier,Rissanen,Production
268709,Arunachalam,Rassart,Research
268717,Zejun,Pettis,Production
268722,Muneo,Marshall,Production
268723,Aleksander,Wegerle,Production
268726,Jianwen,Thummel,Production
268728,Jouni,Kuszyk,Development
268732,Doowon,Magliocco,Sales
268732,Doowon,Magliocco,Customer Service
268740,Fumiya,Zhang,Development
268742,Gianluca,Halloran,Production
268747,Kitty,Casperson,Production
268748,Hsiangchu,Ruther,Marketing
268761,Zhanqiu,Buescher,Marketing
268772,Aron,Baak,Human Resources
268772,Aron,Baak,Finance
268778,Guadalupe,Akazan,Development
268782,Gao,Riesenhuber,Sales
268783,Padma,Paciorek,Production
268787,Herbert,Hiyoshi,Development
268790,Franziska,Baumann,Production
268791,Xiaobin,Felder,Sales
268792,Frederique,Ventosa,Production
268792,Frederique,Ventosa,Development
268796,Ayakannu,Panangaden,Production
268804,Shuho,Peng,Marketing
268808,Elliott,Brandsma,Development
268815,Syozo,Merey,Marketing
268822,Siddarth,dAstous,Production
268829,Mingdong,Brandsma,Production
268829,Mingdong,Brandsma,Development
268838,Mabry,Jumpertz,Production
268848,Lene,Vandervoorde,Development
268854,Caolyn,Chachaty,Development
268855,Jaihie,Lally,Development
268856,Kazuhiro,Doering,Quality Management
268859,Sailaja,Sridhar,Development
268861,Duke,Ecklund,Quality Management
268862,Jianhui,Rassart,Human Resources
268863,Sanjeeva,Pleszkun,Development
268864,Suzette,Vecchi,Production
268867,Tetsurou,Parascandalo,Production
268867,Tetsurou,Parascandalo,Customer Service
268872,Elvia,Peac,Development
268874,Gou,Radwan,Production
268876,Pohua,Hofmeyr,Marketing
268876,Pohua,Hofmeyr,Sales
268880,Mary,Strooper,Sales
268885,Gila,Portugali,Sales
268886,Yuuichi,Perelgut,Development
268886,Yuuichi,Perelgut,Quality Management
268887,Krister,Calkin,Development
268898,Uno,Kushnir,Sales
268901,Zengping,Segond,Development
268905,Shaw,Schach,Marketing
268911,Randi,Carrera,Human Resources
268913,Takanari,Worfolk,Research
268916,Koichi,Wilfing,Research
268919,Shay,Rosin,Production
268920,Danny,Hammerschmidt,Sales
268922,Eishiro,Bonifati,Sales
268928,Nikolaus,Gopalakrishnan,Marketing
268934,Jeong,Binding,Development
268935,Munehiko,Gimbel,Quality Management
268935,Munehiko,Gimbel,Production
268936,Yongdong,Lunn,Customer Service
268941,Danny,Edelhoff,Quality Management
268953,Baruch,Schaft,Research
268957,Heather,Schapire,Research
268960,Kish,Kobara,Production
268962,Chaosheng,dAstous,Production
268965,Kiyomitsu,Attimonelli,Marketing
268967,Tooru,Snedden,Quality Management
268968,Van,Wilharm,Development
268969,Lein,Kermarrec,Sales
268977,Luigi,Baak,Development
268981,Miomir,Schusler,Sales
268985,Unal,Sichman,Production
268992,Basil,Genther,Sales
268995,Toney,Mawatari,Production
269008,Ranga,Emmart,Sales
269011,Ferdinand,Schwabacher,Development
269012,Ronghao,Puoti,Quality Management
269012,Ronghao,Puoti,Production
269017,Prodip,Worfolk,Production
269018,Edwin,Uehara,Sales
269020,Sven,McAffer,Development
269022,Masoud,Gunderson,Development
269027,Ult,Ranum,Production
269030,Aruna,Masada,Sales
269039,Lenore,Alpin,Production
269041,Yahiko,Picaronny,Development
269049,Felicidad,Furudate,Production
269051,Jianhua,Yurov,Development
269059,Chrisa,Cummings,Customer Service
269066,Brigham,Plavsic,Development
269069,Vishv,Mundy,Production
269077,Ayakannu,Senzako,Development
269080,Sumant,Crelier,Development
269081,Tiina,Besancenot,Development
269086,Tooru,Bolotov,Human Resources
269089,Xianlong,Hofstetter,Development
269091,Uriel,Reeker,Quality Management
269096,Bogdan,Giaccio,Marketing
269097,Sverrir,Lalonde,Customer Service
269097,Sverrir,Lalonde,Production
269101,Beshir,Hiyoshi,Production
269107,Candida,Ritzmann,Production
269109,Karlis,Goldhammer,Sales
269118,Alejandro,Siegrist,Sales
269119,Georgi,Perl,Sales
269126,Jaroslava,Rodham,Development
269126,Jaroslava,Rodham,Production
269127,Poorav,Ishibashi,Sales
269133,Janche,Krychniak,Production
269134,Serge,Barriga,Human Resources
269139,Jeane,Gewali,Customer Service
269151,Unal,Zaumen,Quality Management
269157,Leaf,Asrin,Sales
269161,Oksana,Feldmann,Development
269171,Surveyors,Menhardt,Finance
269172,Bernardo,Gewali,Research
269180,Subir,VanScheik,Research
269184,King,Gonthier,Production
269184,King,Gonthier,Quality Management
269188,Pramod,Szilard,Quality Management
269195,Bouchung,Lalonde,Research
269195,Bouchung,Lalonde,Development
269196,Yonghoan,Schlenzig,Customer Service
269197,Kiyokazu,Undy,Development
269201,Houman,Thiran,Sales
269205,Fumitake,Junet,Sales
269205,Fumitake,Junet,Customer Service
269216,Weijing,Zweizig,Sales
269224,Shahab,Zwicker,Sales
269224,Shahab,Zwicker,Marketing
269226,Tesuya,Schurmann,Production
269233,Jahangir,Redmiles,Human Resources
269233,Jahangir,Redmiles,Finance
269237,Maik,Naudin,Sales
269239,Kazuhira,Hoogerwoord,Research
269241,Zhiguo,Kuzuoka,Production
269252,Behnaam,Schwartzbauer,Sales
269253,Feipei,Rusmann,Production
269256,Zongyan,Huttel,Production
269257,Sivanarayana,Tibblin,Customer Service
269268,Khatoun,Steinauer,Sales
269269,Leucio,Buchter,Sales
269270,Manohar,Melton,Sales
269270,Manohar,Melton,Customer Service
269271,Boaz,Zizka,Sales
269275,Parke,Spinelli,Customer Service
269279,Aria,Staelin,Development
269279,Aria,Staelin,Production
269281,Satyanarayana,Murtha,Development
269285,Hsiangchu,Falco,Development
269290,Mohan,Seuren,Development
269293,Hairong,Kamber,Production
269296,Genevieve,Budinsky,Sales
269296,Genevieve,Budinsky,Customer Service
269300,Venkatesan,Sudbeck,Finance
269303,Toshimori,Lund,Development
269305,Sergi,Prenel,Development
269309,Hatim,Pelz,Development
269311,Gino,Chepyzhov,Production
269315,Geoffrey,Kleiser,Production
269315,Geoffrey,Kleiser,Customer Service
269316,Bartek,Luby,Development
269323,Shunichi,Conte,Sales
269324,Barna,Ozery,Human Resources
269329,Kristina,Hofman,Quality Management
269330,Mooi,Lichtner,Marketing
269331,Subhash,Itzigehl,Production
269333,Etsuo,Bolsens,Development
269338,Kazunori,Merli,Production
269341,Aluzio,Keohane,Quality Management
269343,Serge,Emiris,Development
269345,Reuven,Farrag,Development
269345,Reuven,Farrag,Research
269348,Remko,Barvinok,Production
269350,Luigi,Iwayama,Marketing
269351,Armond,Zuberek,Sales
269359,Branimir,Paludetto,Development
269368,Shalesh,Tasistro,Production
269373,Jasminko,Thambidurai,Development
269381,Hugh,Peak,Development
269385,Fay,Aumann,Development
269390,Dietrich,Suomi,Development
269392,Jaana,Polupanov,Research
269394,Teiji,Noriega,Development
269399,Danny,Iacovou,Quality Management
269400,Shuho,Murillo,Production
269402,Mona,Weiland,Production
269409,Oscal,Luan,Sales
269413,Zhensheng,Rodiger,Human Resources
269414,Izaskun,Khalil,Development
269414,Izaskun,Khalil,Production
269423,Sajjad,Kolinko,Production
269423,Sajjad,Kolinko,Development
269427,Poorav,Stille,Production
269428,Tesuya,Lagarias,Development
269429,Sedat,Brodal,Production
269432,Hideyuki,Fujisawa,Quality Management
269435,Shuho,Benveniste,Production
269437,Jolita,Chinen,Finance
269439,Kerryn,Billingsley,Customer Service
269440,Paraskevi,Otillio,Development
269441,Pradeep,Zschoche,Development
269443,Ute,Schaad,Development
269446,Leif,Merel,Human Resources
269447,Steen,Gulik,Development
269450,Baoqiu,Simmen,Development
269452,Shaowei,Zuberek,Research
269452,Shaowei,Zuberek,Development
269453,Yishai,Chaudhuri,Marketing
269458,Alois,Ligten,Development
269461,Noritoshi,Zastre,Sales
269462,Basem,Zlotek,Development
269462,Basem,Zlotek,Production
269464,Toshimo,Bressoud,Production
269466,Khalil,Baer,Development
269468,Ramachenga,Stroustrup,Development
269473,Greger,Driscoll,Human Resources
269477,Insup,Bahi,Human Resources
269495,King,Androutsos,Marketing
269500,Dung,Ramsak,Research
269500,Dung,Ramsak,Development
269501,Udi,Delaune,Sales
269505,Erzsebet,Basawa,Production
269513,Kensei,Rodiger,Sales
269516,Ronnie,Rosca,Research
269524,Margo,Zongker,Development
269525,Theirry,Mitchem,Production
269526,Gopalakrishnan,Oaver,Finance
269529,Phule,Choobineh,Customer Service
269537,Tua,Gunderson,Development
269539,Shaz,Peha,Development
269541,Jaewon,Compeau,Development
269550,Mohammad,Berztiss,Research
269550,Mohammad,Berztiss,Development
269552,Chiranjit,Kakkad,Quality Management
269556,Indrajit,Lodder,Research
269557,Khedija,Ranon,Development
269564,Zita,Schiettecatte,Marketing
269565,Maik,Rosar,Development
269572,Richara,Leslie,Research
269576,Odoardo,Herath,Finance
269580,Rafael,Impagliazzo,Customer Service
269581,Tonny,Hasenauer,Marketing
269583,Mori,Mattern,Marketing
269587,Visit,Hedayat,Customer Service
269590,Baruch,Boguraev,Development
269592,Kauko,Argence,Development
269594,Domenick,Lund,Production
269606,Sadok,Pluym,Development
269611,Shahar,Bultermann,Development
269612,Gregory,Vandervoorde,Sales
269616,Yakkov,Apsitis,Development
269617,Xianlong,Perng,Quality Management
269619,Elliott,Ramalingam,Development
269621,Mohan,Preusig,Development
269623,Billie,Melichar,Development
269627,Howell,Rullman,Development
269635,Garnet,Munro,Sales
269639,Georg,Rousseau,Development
269641,Ymte,Lamma,Development
269648,Martial,Kirkerud,Production
269648,Martial,Kirkerud,Customer Service
269654,Mansur,Langford,Production
269656,Aris,Danlos,Development
269658,Arnould,Kambil,Production
269658,Arnould,Kambil,Development
269659,Huai,Bennis,Customer Service
269661,Arve,Syang,Finance
269662,Shih,Benantar,Marketing
269665,Koichi,Demir,Production
269667,Mabry,Dalphin,Quality Management
269667,Mabry,Dalphin,Production
269668,Erez,Egerstedt,Production
269675,Padma,Cannard,Production
269676,Tuval,Hmelo,Development
269678,Richard,Coney,Development
269680,Fusako,Hanabata,Production
269684,Aloke,Melter,Research
269686,Hidde,Rosay,Human Resources
269692,Nevio,Valette,Research
269695,Slavian,Kadhim,Production
269697,Candido,Weisert,Customer Service
269697,Candido,Weisert,Sales
269698,Miomir,Savasere,Sales
269703,Palash,Parfitt,Production
269705,Kensyu,Soloway,Marketing
269705,Kensyu,Soloway,Sales
269706,Berni,Wissmann,Sales
269712,Kazunori,Vieth,Production
269714,Xiahua,Zucker,Sales
269715,Ohad,Crelier,Production
269715,Ohad,Crelier,Development
269719,Fai,Brodal,Research
269720,Perla,Penttonen,Development
269725,Sarita,Ranon,Development
269729,Augustine,Butner,Development
269730,Jordanka,Ranft,Development
269736,Francoise,Picco,Finance
269742,Danel,Masand,Production
269744,Younwoo,Kornyak,Human Resources
269744,Younwoo,Kornyak,Finance
269748,Ortrud,Albarhamtoshy,Finance
269753,Akemi,Siochi,Sales
269758,Oldrich,Speckmann,Development
269761,Jayson,Janetzko,Production
269761,Jayson,Janetzko,Customer Service
269768,Khaled,Rusterholz,Production
269772,Doowon,Hennebert,Development
269775,Kellie,Katzenelson,Development
269776,Achilleas,Pelc,Research
269779,Kazuhisa,Syang,Development
269781,Xiaobin,Lanphier,Sales
269788,Tonny,Barreiro,Production
269790,Shen,Gustavson,Production
269792,Gopalakrishnan,Lorcy,Production
269792,Gopalakrishnan,Lorcy,Research
269800,Tadahiro,Juneja,Development
269802,Gregory,Tiemann,Sales
269804,Lucian,Coney,Development
269811,Khoa,Jansch,Sales
269812,Dayanand,Thorensen,Finance
269812,Dayanand,Thorensen,Human Resources
269813,Chaitali,Egerstedt,Sales
269817,Shigehito,Savasere,Sales
269828,Itzchak,Khamsi,Human Resources
269829,Shen,Eugenio,Development
269830,Yaghout,Narahari,Production
269832,Ranan,Zallocco,Production
269834,Wuxu,Erde,Sales
269835,Rasikan,Massonet,Finance
269841,Vasilis,Jumpertz,Finance
269843,Seshu,Hammerschmidt,Development
269848,Premal,Mayerwieser,Production
269850,Lucian,Anily,Production
269853,Marsha,Hmelo,Development
269854,Shih,Gente,Production
269854,Shih,Gente,Development
269870,Aamer,Soloway,Finance
269873,Hidekazu,Danner,Sales
269873,Hidekazu,Danner,Marketing
269874,Susumu,Angot,Development
269875,Ravishankar,Erde,Quality Management
269879,Ziva,Bahl,Production
269883,Valdiodio,Lalonde,Sales
269885,Salvador,Tetzlaff,Production
269893,Tayeb,McAlpine,Sales
269898,Unal,Castellani,Sales
269902,Samphel,Rosenbaum,Development
269907,Abdulah,Butterworth,Production
269911,Yakichi,Lienhardt,Marketing
269912,Zhenhua,Spelt,Quality Management
269913,Alain,Jervis,Sales
269913,Alain,Jervis,Marketing
269914,Fan,Baer,Production
269917,Duro,Velasco,Production
269918,Stella,Pelc,Sales
269923,Sanjiv,Vadhan,Sales
269924,Francoise,Berstel,Sales
269929,Lijia,Clemencon,Sales
269935,Fei,Candan,Development
269936,Cathie,Bratsberg,Sales
269943,Arve,Couchot,Development
269945,Berto,Baezner,Production
269948,Akeel,Gopalakrishnan,Production
269950,Huei,Irland,Production
269952,Lijie,Kroha,Development
269963,Ravishankar,Maraist,Sales
